id,root
762,1
763,5
764,4
765,13
766,10
767,10
768,15
769,3
770,25
771,9
772,1
773,2
774,4
775,3
776,12
777,1
778,16
779,6
780,1
781,1
782,16
783,7
784,3
785,2
786,9
787,1
788,15
789,12
790,7
791,13
792,14
793,7
794,4
795,1
796,7
797,2
798,18
799,3
800,11
801,1
802,8
803,7
804,2
805,12
806,4
807,13
808,2
809,17
810,29
811,1
812,14
813,9
814,8
815,21
816,8
817,4
818,9
819,11
820,7
821,7
822,4
823,4
824,7
825,1
826,5
827,5
828,3
829,5
830,1
831,14
832,4
833,2
834,4
835,10
836,7
837,2
838,12
839,13
840,1
841,1
842,6
843,7
844,13
845,5
846,7
847,2
848,10
849,6
850,1
851,15
852,3
853,11
854,3
855,6
856,17
857,3
858,3
859,6
860,1
861,3
862,1
863,1
864,11
865,7
866,13
867,8
868,22
869,1
870,5
871,3
872,7
873,1
874,7
875,8
876,1
877,6
878,2
879,3
880,8
881,5
882,3
883,10
884,15
885,3
886,4
887,1
888,12
889,7
890,5
891,6
892,6
893,20
894,11
895,6
896,7
897,12
898,14
899,8
900,9
901,10
902,6
903,3
904,3
905,1
906,10
907,2
908,2
909,2
910,5
911,9
912,8
913,5
914,10
915,2
916,2
917,6
918,6
919,1
920,7
921,7
922,1
923,5
924,9
925,7
926,11
927,11
928,13
929,15
930,3
931,3
932,20
933,3
934,6
935,10
936,12
937,8
938,10
939,1
940,5
941,6
942,1
943,6
944,3
945,4
946,3
947,8
948,2
949,8
950,3
951,6
952,4
953,6
954,1
955,1
956,4
957,5
958,3
959,1
960,15
961,3
962,4
963,14
964,2
965,3
966,13
967,19
968,2
969,12
970,11
971,7
972,12
973,11
974,6
975,30
976,4
977,6
978,6
979,21
980,4
981,2
982,12
983,2
984,3
985,8
986,13
987,4
988,13
989,12
990,9
991,23
992,7
993,18
994,4
995,6
996,15
997,8
998,20
999,18
1000,2
1001,35
1002,2
1003,16
1004,4
1005,34
1006,3
1007,21
1008,9
1009,8
1010,1
1011,5
1012,1
1013,1
1014,5
1015,33
1016,17
1017,14
1018,25
1019,13
1020,24
1021,8
1022,11
1023,3
1024,1
1025,13
1026,2
1027,18
1028,18
1029,12
1030,25
1031,10
1032,17
1033,1
1034,1
1035,1
1036,9
1037,1
1038,13
1039,4
1040,31
1041,1
1042,18
1043,4
1044,23
1045,18
1046,23
1047,23
1048,22
1049,20
1050,1
1051,7
1052,14
1053,8
1054,16
1055,13
1056,8
1057,22
1058,17
1059,7
1060,5
1061,3
1062,2
1063,5
1064,3
1065,1
1066,5
1067,16
1068,9
1069,6
1070,21
1071,9
1072,13
1073,14
1074,12
1075,15
1076,6
1077,21
1078,18
1079,3
1080,21
1081,10
1082,1
1083,27
1084,11
1085,13
1086,11
1087,2
1088,2
1089,4
1090,18
1091,24
1092,4
1093,6
1094,27
1095,18
1096,3
1097,16
1098,3
1099,12
1100,7
1101,3
1102,34
1103,27
1104,12
1105,12
1106,6
1107,27
1108,16
1109,26
1110,17
1111,16
1112,14
1113,2
1114,7
1115,7
1116,9
1117,5
1118,17
1119,36
1120,3
1121,10
1122,2
1123,11
1124,2
1125,2
1126,7
1127,8
1128,19
1129,2
1130,11
1131,1
1132,9
1133,12
1134,10
1135,3
1136,11
1137,1
1138,8
1139,12
1140,16
1141,7
1142,19
1143,8
1144,27
1145,3
1146,2
1147,2
1148,2
1149,9
1150,13
1151,6
1152,14
1153,4
1154,11
1155,18
1156,2
1157,7
1158,3
1159,15
1160,10
1161,4
1162,6
1163,11
1164,29
1165,6
1166,4
1167,6
1168,12
1169,12
1170,3
1171,5
1172,14
1173,8
1174,17
1175,10
1176,9
1177,12
1178,9
1179,14
1180,14
1181,1
1182,3
1183,9
1184,26
1185,13
1186,3
1187,8
1188,9
1189,4
1190,19
1191,3
1192,8
1193,2
1194,19
1195,8
1196,28
1197,7
1198,28
1199,3
1200,3
1201,7
1202,13
1203,2
1204,28
1205,11
1206,12
1207,2
1208,3
1209,2
1210,2
1211,19
1212,13
1213,15
1214,11
1215,33
1216,1
1217,11
1218,22
1219,15
1220,1
1221,10
1222,1
1223,15
1224,14
1225,14
1226,6
1227,1
1228,1
1229,22
1230,9
1231,16
1232,1
1233,8
1234,6
1235,18
1236,6
1237,4
1238,6
1239,15
1240,17
1241,25
1242,14
1243,7
1244,4
1245,7
1246,23
1247,18
1248,8
1249,25
1250,28
1251,26
1252,8
1253,26
1254,11
1255,2
1256,21
1257,16
1258,3
1259,12
1260,1
1261,2
1262,2
1263,5
1264,30
1265,53
1266,4
1267,25
1268,6
1269,8
1270,2
1271,2
1272,2
1273,33
1274,4
1275,5
1276,12
1277,24
1278,6
1279,1
1280,2
1281,12
1282,5
1283,1
1284,11
1285,4
1286,23
1287,8
1288,10
1289,8
1290,7
1291,11
1292,5
1293,27
1294,25
1295,4
1296,9
1297,18
1298,15
1299,4
1300,7
1301,20
1302,27
1303,34
1304,30
1305,12
1306,16
1307,22
1308,7
1309,1
1310,3
1311,7
1312,3
1313,5
1314,2
1315,8
1316,13
1317,10
1318,12
1319,12
1320,20
1321,1
1322,6
1323,11
1324,18
1325,23
1326,1
1327,7
1328,6
1329,7
1330,21
1331,6
1332,6
1333,9
1334,14
1335,14
1336,3
1337,18
1338,4
1339,12
1340,10
1341,13
1342,20
1343,2
1344,11
1345,7
1346,6
1347,2
1348,18
1349,9
1350,4
1351,18
1352,6
1353,13
1354,12
1355,3
1356,14
1357,7
1358,17
1359,16
1360,19
1361,4
1362,11
1363,17
1364,4
1365,29
1366,1
1367,15
1368,13
1369,10
1370,1
1371,3
1372,16
1373,4
1374,6
1375,11
1376,22
1377,2
1378,1
1379,31
1380,7
1381,2
1382,5
1383,12
1384,21
1385,9
1386,19
1387,3
1388,13
1389,28
1390,13
1391,12
1392,14
1393,12
1394,9
1395,12
1396,15
1397,3
1398,7
1399,4
1400,6
1401,2
1402,4
1403,17
1404,7
1405,3
1406,11
1407,33
1408,10
1409,1
1410,6
1411,11
1412,5
1413,2
1414,6
1415,16
1416,11
1417,9
1418,2
1419,10
1420,7
1421,10
1422,8
1423,22
1424,17
1425,4
1426,12
1427,2
1428,20
1429,12
1430,23
1431,17
1432,12
1433,22
1434,4
1435,11
1436,14
1437,3
1438,11
1439,12
1440,4
1441,5
1442,26
1443,7
1444,12
1445,6
1446,21
1447,2
1448,3
1449,13
1450,24
1451,1
1452,10
1453,7
1454,3
1455,5
1456,5
1457,8
1458,15
1459,21
1460,11
1461,11
1462,22
1463,1
1464,11
1465,12
1466,3
1467,19
1468,18
1469,17
1470,11
1471,3
1472,5
1473,9
1474,21
1475,9
1476,9
1477,4
1478,16
1479,1
1480,11
1481,29
1482,8
1483,33
1484,30
1485,14
1486,11
1487,26
1488,12
1489,13
1490,6
1491,3
1492,7
1493,1
1494,11
1495,4
1496,24
1497,11
1498,4
1499,3
1500,3
1501,1
1502,15
1503,5
1504,1
1505,16
1506,8
1507,3
1508,2
1509,18
1510,10
1511,16
1512,9
1513,6
1514,9
1515,6
1516,8
1517,6
1518,9
1519,13
1520,5
1521,14
1522,8
1523,4
1524,13
1525,15
1526,8
1527,23
1528,16
1529,7
1530,20
1531,23
1532,10
1533,18
1534,9
1535,6
1536,9
1537,17
1538,11
1539,10
1540,14
1541,1
1542,20
1543,6
1544,3
1545,12
1546,4
1547,6
1548,6
1549,22
1550,20
1551,1
1552,9
1553,5
1554,2
1555,6
1556,8
1557,9
1558,21
1559,3
1560,3
1561,9
1562,4
1563,4
1564,9
1565,15
1566,10
1567,10
1568,9
1569,15
1570,16
1571,9
1572,21
1573,18
1574,17
1575,6
1576,2
1577,4
1578,8
1579,2
1580,19
1581,11
1582,2
1583,11
1584,11
1585,11
1586,29
1587,4
1588,1
1589,24
1590,18
1591,4
1592,17
1593,8
1594,8
1595,17
1596,5
1597,3
1598,31
1599,7
1600,23
1601,5
1602,10
1603,11
1604,2
1605,4
1606,17
1607,21
1608,7
1609,17
1610,8
1611,10
1612,3
1613,23
1614,19
1615,6
1616,3
1617,6
1618,11
1619,12
1620,7
1621,7
1622,5
1623,6
1624,4
1625,16
1626,6
1627,16
1628,7
1629,11
1630,3
1631,14
1632,4
1633,6
1634,10
1635,8
1636,4
1637,6
1638,16
1639,22
1640,10
1641,2
1642,10
1643,15
1644,2
1645,2
1646,10
1647,1
1648,8
1649,7
1650,16
1651,10
1652,6
1653,6
1654,5
1655,7
1656,9
1657,7
1658,11
1659,11
1660,11
1661,6
1662,10
1663,5
1664,6
1665,12
1666,3
1667,15
1668,14
1669,4
1670,7
1671,11
1672,8
1673,5
1674,1
1675,10
1676,1
1677,2
1678,21
1679,4
1680,24
1681,11
1682,7
1683,5
1684,11
1685,2
1686,6
1687,10
1688,3
1689,15
1690,17
1691,14
1692,9
1693,21
1694,17
1695,11
1696,15
1697,5
1698,3
1699,7
1700,2
1701,23
1702,5
1703,5
1704,14
1705,5
1706,2
1707,16
1708,4
1709,3
1710,4
1711,8
1712,7
1713,1
1714,14
1715,11
1716,8
1717,6
1718,6
1719,10
1720,4
1721,3
1722,5
1723,15
1724,9
1725,13
1726,13
1727,4
1728,4
1729,19
1730,27
1731,3
1732,10
1733,1
1734,14
1735,12
1736,9
1737,22
1738,4
1739,16
1740,4
1741,6
1742,4
1743,14
1744,5
1745,7
1746,9
1747,2
1748,24
1749,18
1750,14
1751,4
1752,14
1753,4
1754,7
1755,11
1756,11
1757,9
1758,4
1759,14
1760,41
1761,14
1762,35
1763,10
1764,8
1765,1
1766,3
1767,6
1768,13
1769,4
1770,3
1771,1
1772,22
1773,5
1774,12
1775,4
1776,17
1777,12
1778,9
1779,1
1780,13
1781,15
1782,12
1783,13
1784,6
1785,17
1786,12
1787,31
1788,15
1789,7
1790,1
1791,7
1792,23
1793,17
1794,8
1795,18
1796,8
1797,8
1798,27
1799,10
1800,9
1801,11
1802,4
1803,1
1804,12
1805,22
1806,12
1807,1
1808,4
1809,14
1810,10
1811,10
1812,10
1813,2
1814,2
1815,22
1816,4
1817,2
1818,2
1819,9
1820,13
1821,10
1822,9
1823,3
1824,18
1825,12
1826,2
1827,8
1828,15
1829,11
1830,13
1831,7
1832,12
1833,6
1834,22
1835,5
1836,4
1837,17
1838,12
1839,9
1840,10
1841,13
1842,1
1843,8
1844,4
1845,17
1846,10
1847,11
1848,6
1849,2
1850,8
1851,20
1852,8
1853,5
1854,11
1855,12
1856,13
1857,18
1858,51
1859,14
1860,12
1861,3
1862,8
1863,5
1864,10
1865,13
1866,3
1867,20
1868,4
1869,1
1870,13
1871,12
1872,6
1873,6
1874,26
1875,6
1876,1
1877,5
1878,17
1879,22
1880,1
1881,11
1882,1
1883,13
1884,2
1885,6
1886,8
1887,7
1888,12
1889,26
1890,13
1891,1
1892,16
1893,15
1894,8
1895,17
1896,4
1897,3
1898,12
1899,4
1900,15
1901,12
1902,16
1903,13
1904,8
1905,10
1906,14
1907,7
1908,6
1909,15
1910,8
1911,4
1912,1
1913,2
1914,5
1915,2
1916,2
1917,6
1918,26
1919,4
1920,5
1921,10
1922,5
1923,9
1924,10
1925,8
1926,13
1927,10
1928,16
1929,8
1930,1
1931,9
1932,1
1933,11
1934,15
1935,2
1936,9
1937,19
1938,11
1939,9
1940,16
1941,7
1942,12
1943,6
1944,12
1945,24
1946,6
1947,1
1948,10
1949,2
1950,29
1951,8
1952,10
1953,8
1954,8
1955,14
1956,8
1957,7
1958,1
1959,12
1960,10
1961,8
1962,24
1963,16
1964,6
1965,18
1966,6
1967,3
1968,17
1969,18
1970,7
1971,13
1972,9
1973,8
1974,7
1975,8
1976,3
1977,11
1978,17
1979,9
1980,7
1981,17
1982,26
1983,7
1984,11
1985,8
1986,13
1987,3
1988,11
1989,15
1990,5
1991,1
1992,2
1993,4
1994,7
1995,14
1996,6
1997,25
1998,2
1999,13
2000,24
2001,3
2002,3
2003,9
2004,34
2005,34
2006,15
2007,3
2008,15
2009,12
2010,19
2011,14
2012,13
2013,12
2014,15
2015,11
2016,19
2017,12
2018,23
2019,2
2020,20
2021,11
2022,1
2023,17
2024,9
2025,4
2026,12
2027,1
2028,12
2029,10
2030,24
2031,5
2032,14
2033,31
2034,22
2035,9
2036,2
2037,12
2038,37
2039,22
2040,15
2041,4
2042,15
2043,2
2044,9
2045,21
2046,10
2047,5
2048,12
2049,9
2050,1
2051,14
2052,15
2053,1
2054,5
2055,11
2056,15
2057,16
2058,11
2059,18
2060,35
2061,12
2062,7
2063,5
2064,4
2065,11
2066,2
2067,2
2068,12
2069,20
2070,12
2071,9
2072,3
2073,19
2074,10
2075,33
2076,13
2077,13
2078,14
2079,1
2080,2
2081,24
2082,6
2083,2
2084,31
2085,9
2086,4
2087,8
2088,4
2089,14
2090,7
2091,11
2092,7
2093,26
2094,5
2095,19
2096,7
2097,12
2098,12
2099,1
2100,18
2101,19
2102,7
2103,5
2104,17
2105,8
2106,25
2107,10
2108,26
2109,28
2110,12
2111,12
2112,6
2113,13
2114,18
2115,8
2116,3
2117,6
2118,11
2119,2
2120,4
2121,6
2122,23
2123,9
2124,11
2125,7
2126,4
2127,5
2128,9
2129,17
2130,8
2131,4
2132,2
2133,15
2134,17
2135,6
2136,2
2137,11
2138,3
2139,9
2140,7
2141,4
2142,12
2143,11
2144,9
2145,11
2146,14
2147,3
2148,7
2149,2
2150,7
2151,15
2152,5
2153,20
2154,10
2155,1
2156,8
2157,1
2158,19
2159,9
2160,9
2161,5
2162,18
2163,3
2164,11
2165,15
2166,3
2167,11
2168,5
2169,5
2170,14
2171,2
2172,20
2173,7
2174,7
2175,5
2176,11
2177,24
2178,5
2179,8
2180,17
2181,7
2182,15
2183,5
2184,8
2185,13
2186,3
2187,1
2188,9
2189,10
2190,18
2191,16
2192,17
2193,10
2194,10
2195,4
2196,3
2197,4
2198,3
2199,15
2200,2
2201,7
2202,8
2203,24
2204,10
2205,16
2206,15
2207,12
2208,19
2209,14
2210,11
2211,10
2212,5
2213,11
2214,3
2215,6
2216,2
2217,5
2218,15
2219,26
2220,7
2221,14
2222,1
2223,7
2224,29
2225,22
2226,7
2227,10
2228,11
2229,12
2230,1
2231,27
2232,26
2233,2
2234,14
2235,6
2236,24
2237,15
2238,8
2239,8
2240,28
2241,20
2242,14
2243,26
2244,16
2245,2
2246,6
2247,21
2248,1
2249,19
2250,24
2251,19
2252,1
2253,9
2254,5
2255,33
2256,16
2257,17
2258,5
2259,21
2260,19
2261,1
2262,4
2263,25
2264,3
2265,5
2266,5
2267,10
2268,7
2269,12
2270,7
2271,6
2272,4
2273,8
2274,6
2275,15
2276,14
2277,18
2278,9
2279,9
2280,11
2281,9
2282,23
2283,25
2284,21
2285,18
2286,9
2287,7
2288,1
2289,10
2290,16
2291,1
2292,20
2293,9
2294,30
2295,19
2296,10
2297,29
2298,12
2299,16
2300,12
2301,12
2302,11
2303,5
2304,15
2305,2
2306,4
2307,1
2308,2
2309,11
2310,2
2311,2
2312,4
2313,3
2314,26
2315,19
2316,31
2317,20
2318,5
2319,3
2320,7
2321,9
2322,11
2323,1
2324,18
2325,8
2326,6
2327,15
2328,4
2329,11
2330,6
2331,16
2332,22
2333,17
2334,4
2335,11
2336,12
2337,6
2338,17
2339,2
2340,19
2341,30
2342,8
2343,20
2344,20
2345,1
2346,3
2347,3
2348,9
2349,14
2350,23
2351,16
2352,2
2353,4
2354,2
2355,14
2356,6
2357,1
2358,10
2359,8
2360,12
2361,1
2362,6
2363,6
2364,3
2365,16
2366,2
2367,6
2368,7
2369,6
2370,5
2371,3
2372,11
2373,12
2374,7
2375,8
2376,15
2377,10
2378,38
2379,2
2380,14
2381,7
2382,12
2383,26
2384,6
2385,1
2386,12
2387,8
2388,2
2389,3
2390,22
2391,14
2392,2
2393,17
2394,9
2395,13
2396,17
2397,19
2398,1
2399,2
2400,11
2401,6
2402,1
2403,3
2404,10
2405,4
2406,10
2407,13
2408,1
2409,20
2410,12
2411,18
2412,9
2413,21
2414,4
2415,7
2416,6
2417,7
2418,17
2419,16
2420,27
2421,16
2422,3
2423,9
2424,2
2425,9
2426,17
2427,11
2428,17
2429,10
2430,8
2431,10
2432,4
2433,1
2434,6
2435,22
2436,2
2437,11
2438,3
2439,6
2440,14
2441,13
2442,9
2443,7
2444,5
2445,5
2446,14
2447,10
2448,24
2449,7
2450,3
2451,3
2452,23
2453,14
2454,8
2455,17
2456,30
2457,27
2458,6
2459,10
2460,10
2461,6
2462,7
2463,15
2464,12
2465,15
2466,11
2467,8
2468,4
2469,4
2470,20
2471,27
2472,5
2473,4
2474,6
2475,5
2476,12
2477,11
2478,20
2479,7
2480,3
2481,13
2482,3
2483,10
2484,13
2485,15
2486,20
2487,6
2488,13
2489,9
2490,32
2491,8
2492,23
2493,10
2494,9
2495,1
2496,7
2497,11
2498,10
2499,36
2500,35
2501,16
2502,7
2503,8
2504,3
2505,37
2506,7
2507,6
2508,10
2509,5
2510,13
2511,2
2512,17
2513,18
2514,14
2515,24
2516,13
2517,14
2518,5
2519,2
2520,19
2521,25
2522,5
2523,35
2524,11
2525,22
2526,17
2527,17
2528,35
2529,34
2530,8
2531,28
2532,19
2533,30
2534,21
2535,6
2536,4
2537,37
2538,8
2539,29
2540,7
2541,4
2542,1
2543,6
2544,2
2545,22
2546,10
2547,18
2548,11
2549,6
2550,4
2551,13
2552,10
2553,1
2554,20
2555,11
2556,11
2557,9
2558,4
2559,14
2560,1
2561,5
2562,3
2563,21
2564,14
2565,12
2566,6
2567,13
2568,31
2569,14
2570,6
2571,24
2572,2
2573,5
2574,16
2575,13
2576,3
2577,1
2578,1
2579,24
2580,20
2581,5
2582,12
2583,11
2584,16
2585,17
2586,10
2587,36
2588,45
2589,6
2590,13
2591,2
2592,10
2593,12
2594,13
2595,14
2596,11
2597,13
2598,5
2599,5
2600,15
2601,3
2602,7
2603,12
2604,44
2605,2
2606,1
2607,3
2608,6
2609,10
2610,10
2611,8
2612,4
2613,21
2614,1
2615,8
2616,2
2617,21
2618,9
2619,2
2620,11
2621,10
2622,9
2623,5
2624,5
2625,13
2626,10
2627,19
2628,1
2629,11
2630,7
2631,7
2632,15
2633,18
2634,7
2635,2
2636,1
2637,21
2638,1
2639,22
2640,20
2641,8
2642,23
2643,24
2644,4
2645,17
2646,2
2647,11
2648,15
2649,18
2650,3
2651,5
2652,6
2653,7
2654,2
2655,14
2656,11
2657,3
2658,8
2659,14
2660,17
2661,10
2662,12
2663,13
2664,6
2665,16
2666,17
2667,1
2668,29
2669,26
2670,25
2671,22
2672,17
2673,10
2674,11
2675,2
2676,15
2677,1
2678,12
2679,12
2680,10
2681,16
2682,4
2683,25
2684,7
2685,22
2686,4
2687,11
2688,6
2689,21
2690,11
2691,7
2692,5
2693,5
2694,17
2695,28
2696,16
2697,18
2698,12
2699,3
2700,10
2701,19
2702,3
2703,15
2704,8
2705,6
2706,14
2707,17
2708,9
2709,12
2710,15
2711,2
2712,14
2713,6
2714,5
2715,11
2716,6
2717,6
2718,9
2719,12
2720,16
2721,14
2722,6
2723,15
2724,12
2725,12
2726,30
2727,21
2728,7
2729,6
2730,8
2731,2
2732,1
2733,11
2734,32
2735,34
2736,21
2737,16
2738,19
2739,14
2740,4
2741,10
2742,11
2743,7
2744,6
2745,18
2746,7
2747,10
2748,25
2749,5
2750,37
2751,11
2752,1
2753,9
2754,3
2755,23
2756,3
2757,2
2758,35
2759,4
2760,5
2761,2
2762,16
2763,2
2764,20
2765,6
2766,8
2767,7
2768,3
2769,1
2770,7
2771,3
2772,11
2773,12
2774,9
2775,9
2776,9
2777,25
2778,25
2779,16
2780,17
2781,3
2782,23
2783,20
2784,4
2785,6
2786,24
2787,21
2788,6
2789,6
2790,3
2791,6
2792,8
2793,9
2794,14
2795,23
2796,2
2797,3
2798,7
2799,1
2800,11
2801,22
2802,6
2803,5
2804,3
2805,27
2806,3
2807,4
2808,14
2809,5
2810,4
2811,20
2812,23
2813,1
2814,5
2815,3
2816,11
2817,8
2818,12
2819,1
2820,15
2821,10
2822,26
2823,4
2824,16
2825,3
2826,19
2827,15
2828,3
2829,5
2830,13
2831,30
2832,3
2833,8
2834,16
2835,5
2836,22
2837,2
2838,15
2839,6
2840,3
2841,9
2842,6
2843,16
2844,8
2845,30
2846,8
2847,20
2848,14
2849,20
2850,20
2851,1
2852,12
2853,1
2854,1
2855,6
2856,4
2857,2
2858,7
2859,4
2860,12
2861,20
2862,2
2863,9
2864,22
2865,13
2866,1
2867,18
2868,6
2869,31
2870,3
2871,3
2872,15
2873,4
2874,33
2875,12
2876,5
2877,16
2878,1
2879,21
2880,13
2881,14
2882,2
2883,16
2884,6
2885,17
2886,22
2887,7
2888,11
2889,3
2890,4
2891,17
2892,30
2893,1
2894,5
2895,9
2896,20
2897,1
2898,8
2899,12
2900,4
2901,6
2902,12
2903,4
2904,8
2905,22
2906,8
2907,8
2908,22
2909,23
2910,4
2911,8
2912,12
2913,3
2914,21
2915,2
2916,14
2917,4
2918,13
2919,14
2920,4
2921,9
2922,6
2923,10
2924,17
2925,6
2926,4
2927,15
2928,12
2929,3
2930,8
2931,3
2932,6
2933,1
2934,10
2935,14
2936,4
2937,4
2938,16
2939,3
2940,14
2941,3
2942,10
2943,16
2944,16
2945,13
2946,15
2947,27
2948,18
2949,6
2950,4
2951,11
2952,20
2953,20
2954,5
2955,22
2956,4
2957,14
2958,18
2959,25
2960,2
2961,22
2962,8
2963,3
2964,23
2965,5
2966,5
2967,11
2968,30
2969,20
2970,4
2971,16
2972,1
2973,13
2974,1
2975,7
2976,2
2977,5
2978,4
2979,23
2980,4
2981,16
2982,13
2983,12
2984,5
2985,7
2986,9
2987,31
2988,4
2989,16
2990,6
2991,10
2992,3
2993,4
2994,14
2995,8
2996,6
2997,12
2998,20
