id,root
681,8
682,9
683,3
684,13
685,6
686,8
687,8
688,9
689,12
690,15
691,4
692,20
693,3
694,3
695,12
696,1
697,5
698,2
699,7
700,15
701,1
702,1
703,19
704,10
705,12
706,1
707,3
708,8
709,24
710,8
711,18
712,2
713,3
714,15
715,2
716,10
717,3
718,3
719,1
720,10
721,5
722,7
723,14
724,2
725,2
726,1
727,6
728,3
729,4
730,5
731,4
732,11
733,6
734,16
735,4
736,8
737,5
738,3
739,14
740,22
741,9
742,7
743,3
744,6
745,14
746,19
747,3
748,5
749,1
750,5
751,2
752,5
753,1
754,15
755,26
756,12
757,7
758,1
759,16
760,12
761,6
762,8
763,5
764,4
765,11
766,10
767,10
768,3
769,3
770,23
771,7
772,7
773,2
774,4
775,3
776,8
777,3
778,19
779,6
780,1
781,3
782,3
783,4
784,10
785,2
786,6
787,1
788,5
789,7
790,2
791,6
792,12
793,7
794,5
795,5
796,7
797,9
798,21
799,3
800,5
801,4
802,8
803,1
804,2
805,2
806,12
807,20
808,4
809,12
810,29
811,1
812,14
813,9
814,2
815,21
816,6
817,9
818,1
819,3
820,13
821,12
822,4
823,4
824,1
825,1
826,5
827,6
828,9
829,2
830,1
831,14
832,6
833,2
834,14
835,3
836,4
837,2
838,12
839,7
840,3
841,1
842,7
843,2
844,13
845,5
846,7
847,11
848,4
849,6
850,4
851,15
852,3
853,1
854,10
855,6
856,11
857,8
858,9
859,2
860,3
861,13
862,2
863,10
864,11
865,17
866,10
867,1
868,22
869,11
870,6
871,3
872,5
873,1
874,2
875,9
876,5
877,7
878,3
879,3
880,8
881,5
882,3
883,4
884,6
885,1
886,4
887,6
888,12
889,4
890,5
891,6
892,6
893,21
894,8
895,5
896,6
897,12
898,14
899,13
900,1
901,10
902,6
903,9
904,1
905,10
906,10
907,2
908,17
909,2
910,8
911,3
912,10
913,5
914,1
915,2
916,13
917,5
918,4
919,5
920,7
921,4
922,4
923,3
924,7
925,7
926,8
927,10
928,13
929,5
930,3
931,8
932,20
933,6
934,6
935,12
936,5
937,9
938,4
939,5
940,5
941,1
942,1
943,2
944,12
945,4
946,2
947,13
948,9
949,2
950,3
951,13
952,4
953,7
954,1
955,2
956,1
957,2
958,3
959,1
960,14
961,3
962,3
963,14
964,2
965,11
966,13
967,19
968,1
969,14
970,12
971,7
972,4
973,8
974,2
975,4
976,4
977,6
978,11
979,16
980,12
981,7
982,2
983,2
984,8
985,17
986,13
987,12
988,6
989,12
990,9
991,35
992,38
993,10
994,4
995,6
996,22
997,4
998,20
999,18
1000,2
1001,15
1002,2
1003,10
1004,6
1005,11
1006,10
1007,17
1008,8
1009,8
1010,27
1011,5
1012,18
1013,6
1014,41
1015,33
1016,17
1017,9
1018,25
1019,9
1020,7
1021,11
1022,11
1023,4
1024,18
1025,7
1026,9
1027,18
1028,15
1029,12
1030,8
1031,11
1032,8
1033,1
1034,3
1035,8
1036,9
1037,6
1038,9
1039,18
1040,19
1041,5
1042,4
1043,22
1044,23
1045,18
1046,22
1047,32
1048,22
1049,4
1050,5
1051,4
1052,10
1053,8
1054,14
1055,15
1056,1
1057,15
1058,22
1059,2
1060,22
1061,4
1062,11
1063,17
1064,3
1065,1
1066,5
1067,18
1068,1
1069,4
1070,16
1071,19
1072,1
1073,6
1074,16
1075,15
1076,6
1077,11
1078,18
1079,5
1080,21
1081,29
1082,9
1083,27
1084,11
1085,9
1086,1
1087,2
1088,23
1089,4
1090,18
1091,24
1092,4
1093,5
1094,22
1095,18
1096,3
1097,22
1098,6
1099,3
1100,11
1101,3
1102,34
1103,30
1104,3
1105,20
1106,13
1107,27
1108,20
1109,3
1110,12
1111,3
1112,14
1113,2
1114,18
1115,12
1116,9
1117,5
1118,17
1119,10
1120,3
1121,20
1122,3
1123,4
1124,17
1125,2
1126,4
1127,8
1128,22
1129,2
1130,5
1131,3
1132,4
1133,10
1134,7
1135,3
1136,1
1137,5
1138,8
1139,2
1140,16
1141,7
1142,19
1143,17
1144,27
1145,4
1146,2
1147,2
1148,12
1149,8
1150,13
1151,4
1152,4
1153,4
1154,20
1155,4
1156,12
1157,11
1158,16
1159,20
1160,10
1161,4
1162,1
1163,6
1164,7
1165,1
1166,2
1167,18
1168,2
1169,12
1170,13
1171,14
1172,19
1173,8
1174,17
1175,8
1176,9
1177,10
1178,3
1179,1
1180,14
1181,9
1182,3
1183,16
1184,21
1185,13
1186,3
1187,8
1188,3
1189,17
1190,2
1191,3
1192,5
1193,2
1194,19
1195,9
1196,28
1197,6
1198,26
1199,3
1200,3
1201,7
1202,17
1203,2
1204,28
1205,8
1206,9
1207,2
1208,2
1209,18
1210,26
1211,19
1212,16
1213,10
1214,9
1215,33
1216,3
1217,4
1218,3
1219,12
1220,12
1221,8
1222,1
1223,9
1224,6
1225,13
1226,6
1227,1
1228,14
1229,6
1230,5
1231,16
1232,13
1233,8
1234,23
1235,15
1236,2
1237,12
1238,6
1239,15
1240,17
1241,17
1242,14
1243,3
1244,2
1245,7
1246,3
1247,18
1248,8
1249,1
1250,33
1251,19
1252,3
1253,23
1254,23
1255,2
1256,21
1257,8
1258,8
1259,1
1260,4
1261,2
1262,10
1263,7
1264,8
1265,64
1266,4
1267,23
1268,9
1269,8
1270,2
1271,14
1272,1
1273,6
1274,5
1275,5
1276,2
1277,24
1278,1
1279,1
1280,3
1281,12
1282,5
1283,1
1284,25
1285,9
1286,18
1287,13
1288,4
1289,9
1290,12
1291,11
1292,5
1293,24
1294,25
1295,4
1296,1
1297,18
1298,15
1299,4
1300,1
1301,13
1302,27
1303,34
1304,11
1305,12
1306,16
1307,22
1308,7
1309,7
1310,11
1311,11
1312,7
1313,6
1314,2
1315,11
1316,13
1317,7
1318,12
1319,12
1320,20
1321,1
1322,6
1323,3
1324,18
1325,18
1326,9
1327,17
1328,10
1329,7
1330,5
1331,5
1332,11
1333,2
1334,5
1335,6
1336,3
1337,18
1338,7
1339,6
1340,7
1341,16
1342,20
1343,16
1344,13
1345,14
1346,25
1347,1
1348,23
1349,9
1350,15
1351,20
1352,9
1353,12
1354,16
1355,3
1356,4
1357,1
1358,26
1359,15
1360,10
1361,15
1362,9
1363,35
1364,4
1365,29
1366,1
1367,6
1368,8
1369,2
1370,6
1371,3
1372,23
1373,1
1374,3
1375,11
1376,22
1377,6
1378,9
1379,11
1380,2
1381,6
1382,9
1383,2
1384,21
1385,2
1386,16
1387,8
1388,4
1389,8
1390,11
1391,8
1392,9
1393,12
1394,18
1395,2
1396,15
1397,3
1398,12
1399,2
1400,10
1401,14
1402,4
1403,26
1404,11
1405,2
1406,11
1407,7
1408,5
1409,1
1410,10
1411,8
1412,6
1413,9
1414,18
1415,13
1416,11
1417,9
1418,2
1419,19
1420,5
1421,21
1422,7
1423,10
1424,2
1425,7
1426,4
1427,3
1428,11
1429,14
1430,15
1431,17
1432,11
1433,21
1434,2
1435,11
1436,1
1437,12
1438,1
1439,14
1440,1
1441,5
1442,2
1443,12
1444,12
1445,2
1446,21
1447,9
1448,5
1449,13
1450,11
1451,16
1452,10
1453,9
1454,4
1455,11
1456,7
1457,8
1458,15
1459,16
1460,2
1461,11
1462,12
1463,6
1464,13
1465,12
1466,3
1467,22
1468,4
1469,18
1470,11
1471,3
1472,9
1473,16
1474,24
1475,6
1476,7
1477,15
1478,16
1479,8
1480,13
1481,1
1482,8
1483,33
1484,2
1485,14
1486,11
1487,17
1488,24
1489,7
1490,6
1491,3
1492,1
1493,2
1494,11
1495,5
1496,10
1497,8
1498,16
1499,14
1500,4
1501,2
1502,18
1503,3
1504,20
1505,7
1506,1
1507,10
1508,2
1509,20
1510,7
1511,16
1512,5
1513,9
1514,9
1515,6
1516,8
1517,6
1518,3
1519,3
1520,7
1521,14
1522,11
1523,4
1524,10
1525,7
1526,8
1527,23
1528,16
1529,1
1530,6
1531,3
1532,13
1533,23
1534,9
1535,6
1536,14
1537,14
1538,1
1539,12
1540,12
1541,19
1542,17
1543,22
1544,18
1545,12
1546,4
1547,24
1548,1
1549,22
1550,20
1551,4
1552,6
1553,5
1554,13
1555,19
1556,10
1557,1
1558,21
1559,3
1560,9
1561,1
1562,8
1563,8
1564,9
1565,10
1566,5
1567,5
1568,6
1569,21
1570,7
1571,5
1572,18
1573,18
1574,10
1575,11
1576,17
1577,3
1578,8
1579,2
1580,25
1581,4
1582,8
1583,11
1584,2
1585,28
1586,3
1587,4
1588,4
1589,11
1590,3
1591,4
1592,17
1593,8
1594,6
1595,17
1596,5
1597,16
1598,7
1599,7
1600,12
1601,8
1602,10
1603,7
1604,8
1605,20
1606,17
1607,21
1608,3
1609,10
1610,1
1611,10
1612,6
1613,7
1614,1
1615,12
1616,25
1617,4
1618,4
1619,19
1620,8
1621,3
1622,1
1623,10
1624,4
1625,2
1626,6
1627,4
1628,16
1629,1
1630,3
1631,10
1632,8
1633,3
1634,10
1635,13
1636,4
1637,2
1638,7
1639,11
1640,10
1641,2
1642,10
1643,1
1644,2
1645,7
1646,10
1647,6
1648,8
1649,8
1650,9
1651,2
1652,6
1653,13
1654,5
1655,10
1656,1
1657,2
1658,11
1659,12
1660,1
1661,8
1662,2
1663,4
1664,6
1665,6
1666,9
1667,10
1668,8
1669,7
1670,15
1671,4
1672,8
1673,13
1674,8
1675,12
1676,1
1677,2
1678,23
1679,22
1680,24
1681,11
1682,7
1683,6
1684,11
1685,8
1686,6
1687,9
1688,4
1689,10
1690,21
1691,4
1692,9
1693,15
1694,17
1695,17
1696,5
1697,14
1698,11
1699,11
1700,2
1701,5
1702,5
1703,4
1704,14
1705,21
1706,12
1707,4
1708,2
1709,3
1710,4
1711,5
1712,8
1713,1
1714,7
1715,5
1716,7
1717,3
1718,9
1719,10
1720,1
1721,3
1722,10
1723,4
1724,17
1725,10
1726,12
1727,4
1728,3
1729,4
1730,13
1731,1
1732,3
1733,3
1734,11
1735,6
1736,9
1737,4
1738,4
1739,16
1740,11
1741,13
1742,18
1743,1
1744,21
1745,18
1746,24
1747,20
1748,24
1749,1
1750,14
1751,4
1752,26
1753,5
1754,2
1755,17
1756,13
1757,2
1758,4
1759,3
1760,41
1761,5
1762,15
1763,10
1764,13
1765,19
1766,5
1767,6
1768,13
1769,3
1770,3
1771,8
1772,22
1773,7
1774,22
1775,8
1776,17
1777,12
1778,24
1779,1
1780,14
1781,15
1782,12
1783,11
1784,8
1785,17
1786,21
1787,17
1788,28
1789,7
1790,9
1791,7
1792,21
1793,17
1794,7
1795,11
1796,8
1797,2
1798,10
1799,10
1800,9
1801,7
1802,3
1803,8
1804,10
1805,18
1806,12
1807,8
1808,10
1809,5
1810,15
1811,18
1812,10
1813,5
1814,2
1815,10
1816,4
1817,7
1818,12
1819,18
1820,6
1821,19
1822,9
1823,11
1824,11
1825,12
1826,1
1827,5
1828,15
1829,11
1830,13
1831,1
1832,14
1833,1
1834,6
1835,6
1836,10
1837,13
1838,8
1839,11
1840,9
1841,13
1842,5
1843,16
1844,4
1845,19
1846,8
1847,11
1848,6
1849,9
1850,8
1851,1
1852,5
1853,21
1854,9
1855,5
1856,15
1857,18
1858,51
1859,5
1860,9
1861,2
1862,17
1863,5
1864,10
1865,13
1866,3
1867,20
1868,9
1869,4
1870,13
1871,12
1872,1
1873,5
1874,26
1875,4
1876,2
1877,11
1878,17
1879,22
1880,9
1881,11
1882,6
1883,13
1884,25
1885,10
1886,8
1887,7
1888,8
1889,3
1890,7
1891,11
1892,3
1893,2
1894,7
1895,17
1896,16
1897,3
1898,16
1899,11
1900,6
1901,11
1902,16
1903,17
1904,8
1905,5
1906,3
1907,6
1908,6
1909,6
1910,1
1911,11
1912,1
1913,1
1914,15
1915,22
1916,2
1917,8
1918,20
1919,1
1920,10
1921,10
1922,11
1923,20
1924,10
1925,25
1926,13
1927,10
1928,3
1929,3
1930,12
1931,4
1932,14
1933,7
1934,6
1935,2
1936,10
1937,1
1938,4
1939,6
1940,12
1941,7
1942,5
1943,3
1944,12
1945,24
1946,13
1947,20
1948,3
1949,2
1950,8
1951,7
1952,5
1953,20
1954,17
1955,14
1956,16
1957,20
1958,1
1959,10
1960,10
1961,3
1962,5
1963,10
1964,11
1965,5
1966,6
1967,7
1968,3
1969,27
1970,9
1971,1
1972,9
1973,14
1974,9
1975,19
1976,13
1977,6
1978,28
1979,30
1980,10
1981,31
1982,26
1983,1
1984,1
1985,4
1986,19
1987,6
1988,1
1989,10
1990,2
1991,28
1992,9
1993,22
1994,10
1995,2
1996,2
1997,20
1998,2
1999,16
2000,23
2001,4
2002,2
2003,5
2004,2
2005,34
2006,15
2007,4
2008,15
2009,7
2010,19
2011,12
2012,13
2013,9
2014,15
2015,11
2016,13
2017,7
2018,25
2019,7
2020,26
2021,11
2022,4
2023,15
2024,1
2025,4
2026,12
2027,4
2028,23
2029,10
2030,10
2031,5
2032,5
2033,13
2034,17
2035,15
2036,16
2037,12
2038,37
2039,29
2040,15
2041,12
2042,38
2043,3
2044,21
2045,21
2046,13
2047,12
2048,12
2049,8
2050,14
2051,7
2052,21
2053,1
2054,3
2055,14
2056,15
2057,5
2058,1
2059,7
2060,26
2061,26
2062,1
2063,4
2064,4
2065,11
2066,1
2067,9
2068,6
2069,4
2070,17
2071,9
2072,3
2073,19
2074,4
2075,33
2076,25
2077,14
2078,14
2079,2
2080,2
2081,24
2082,6
2083,5
2084,4
2085,9
2086,4
2087,3
2088,7
2089,22
2090,24
2091,8
2092,20
2093,26
2094,5
2095,5
2096,8
2097,25
2098,1
2099,6
2100,3
2101,19
2102,7
2103,2
2104,17
2105,8
2106,25
2107,12
2108,26
2109,8
2110,4
2111,23
2112,5
2113,13
2114,18
2115,1
2116,3
2117,3
2118,11
2119,5
2120,6
2121,4
2122,1
2123,10
2124,14
2125,7
2126,3
2127,1
2128,7
2129,17
2130,8
2131,7
2132,2
2133,15
2134,19
2135,6
2136,20
2137,11
2138,14
2139,8
2140,12
2141,15
2142,3
2143,6
2144,20
2145,9
2146,14
2147,15
2148,14
2149,4
2150,7
2151,16
2152,4
2153,8
2154,4
2155,6
2156,3
2157,14
2158,19
2159,12
2160,9
2161,6
2162,17
2163,12
2164,1
2165,4
2166,2
2167,1
2168,5
2169,5
2170,3
2171,10
2172,14
2173,7
2174,13
2175,9
2176,20
2177,12
2178,8
2179,8
2180,17
2181,25
2182,14
2183,10
2184,4
2185,13
2186,28
2187,4
2188,2
2189,17
2190,1
2191,4
2192,17
2193,6
2194,8
2195,1
2196,20
2197,3
2198,6
2199,15
2200,14
2201,7
2202,18
2203,11
2204,6
2205,16
2206,15
2207,15
2208,4
2209,4
2210,15
2211,13
2212,5
2213,9
2214,3
2215,13
2216,19
2217,1
2218,7
2219,17
2220,7
2221,5
2222,1
2223,12
2224,8
2225,22
2226,16
2227,8
2228,14
2229,12
2230,1
2231,3
2232,19
2233,10
2234,14
2235,2
2236,12
2237,22
2238,8
2239,8
2240,28
2241,28
2242,14
2243,15
2244,26
2245,2
2246,10
2247,15
2248,5
2249,19
2250,6
2251,14
2252,1
2253,7
2254,5
2255,33
2256,16
2257,35
2258,4
2259,17
2260,24
2261,3
2262,6
2263,37
2264,2
2265,5
2266,13
2267,7
2268,6
2269,12
2270,2
2271,4
2272,10
2273,30
2274,6
2275,3
2276,3
2277,18
2278,12
2279,7
2280,13
2281,7
2282,6
2283,10
2284,3
2285,20
2286,7
2287,31
2288,1
2289,10
2290,21
2291,1
2292,14
2293,23
2294,28
2295,35
2296,4
2297,19
2298,12
2299,2
2300,35
2301,12
2302,2
2303,5
2304,14
2305,9
2306,13
2307,1
2308,2
2309,13
2310,3
2311,1
2312,2
2313,3
2314,26
2315,1
2316,20
2317,20
2318,6
2319,2
2320,7
2321,8
2322,10
2323,1
2324,25
2325,13
2326,1
2327,18
2328,3
2329,11
2330,17
2331,16
2332,22
2333,17
2334,7
2335,5
2336,9
2337,5
2338,8
2339,7
2340,22
2341,25
2342,7
2343,5
2344,21
2345,1
2346,26
2347,7
2348,14
2349,15
2350,15
2351,1
2352,2
2353,4
2354,2
2355,14
2356,7
2357,18
2358,10
2359,4
2360,11
2361,1
2362,15
2363,4
2364,6
2365,16
2366,11
2367,6
2368,10
2369,10
2370,4
2371,8
2372,4
2373,18
2374,10
2375,9
2376,5
2377,12
2378,4
2379,14
2380,5
2381,7
2382,12
2383,5
2384,4
2385,15
2386,11
2387,1
2388,2
2389,5
2390,16
2391,6
2392,3
2393,5
2394,10
2395,13
2396,14
2397,20
2398,14
2399,6
2400,3
2401,9
2402,1
2403,4
2404,5
2405,1
2406,4
2407,13
2408,7
2409,5
2410,12
2411,18
2412,10
2413,2
2414,12
2415,2
2416,6
2417,22
2418,20
2419,7
2420,28
2421,16
2422,12
2423,9
2424,10
2425,12
2426,17
2427,7
2428,17
2429,14
2430,6
2431,10
2432,30
2433,6
2434,6
2435,13
2436,2
2437,3
2438,8
2439,6
2440,14
2441,3
2442,1
2443,9
2444,3
2445,21
2446,4
2447,2
2448,14
2449,15
2450,3
2451,25
2452,27
2453,10
2454,15
2455,2
2456,15
2457,22
2458,3
2459,12
2460,36
2461,9
2462,7
2463,12
2464,27
2465,15
2466,8
2467,8
2468,7
2469,18
2470,16
2471,22
2472,5
2473,4
2474,3
2475,1
2476,12
2477,39
2478,35
2479,1
2480,7
2481,13
2482,3
2483,19
2484,13
2485,15
2486,20
2487,1
2488,15
2489,9
2490,11
2491,11
2492,11
2493,6
2494,25
2495,14
2496,9
2497,10
2498,3
2499,16
2500,21
2501,16
2502,4
2503,29
2504,2
2505,37
2506,4
2507,6
2508,10
2509,5
2510,15
2511,7
2512,17
2513,6
2514,12
2515,24
2516,13
2517,14
2518,4
2519,10
2520,24
2521,9
2522,5
2523,33
2524,10
2525,22
2526,14
2527,18
2528,1
2529,1
2530,8
2531,28
2532,12
2533,27
2534,8
2535,7
2536,4
2537,12
2538,3
2539,29
2540,7
2541,12
2542,1
2543,4
2544,1
2545,22
2546,12
2547,18
2548,6
2549,6
2550,3
2551,3
2552,10
2553,2
2554,20
2555,25
2556,17
2557,5
2558,14
2559,8
2560,1
2561,12
2562,20
2563,10
2564,14
2565,1
2566,23
2567,9
2568,15
2569,18
2570,17
2571,7
2572,13
2573,16
2574,16
2575,13
2576,3
2577,5
2578,1
2579,3
2580,16
2581,5
2582,6
2583,11
2584,10
2585,17
2586,4
2587,36
2588,45
2589,2
2590,1
2591,2
2592,10
2593,35
2594,1
2595,14
2596,2
2597,13
2598,9
2599,3
2600,14
2601,3
2602,7
2603,7
2604,44
2605,1
2606,1
2607,3
2608,25
2609,10
2610,12
2611,3
2612,5
2613,21
2614,6
2615,12
2616,2
2617,4
2618,8
2619,2
2620,11
2621,17
2622,9
2623,1
2624,5
2625,13
2626,10
2627,14
2628,6
2629,11
2630,3
2631,7
2632,1
2633,18
2634,15
2635,2
2636,5
2637,19
2638,7
2639,5
2640,3
2641,5
2642,5
2643,25
2644,3
2645,17
2646,22
2647,9
2648,15
2649,7
2650,1
2651,1
2652,10
2653,12
2654,2
2655,1
2656,5
2657,3
2658,8
2659,4
2660,5
2661,5
2662,15
2663,13
2664,1
2665,17
2666,17
2667,9
2668,29
2669,35
2670,25
2671,2
2672,17
2673,10
2674,17
2675,25
2676,15
2677,10
2678,11
2679,3
2680,8
2681,21
2682,4
2683,25
2684,13
2685,1
2686,12
2687,10
2688,6
2689,11
2690,16
2691,7
2692,3
2693,2
2694,1
2695,16
2696,16
2697,18
2698,14
2699,5
2700,4
2701,19
2702,10
2703,25
2704,2
2705,6
2706,13
2707,17
2708,7
2709,15
2710,2
2711,2
2712,6
2713,6
2714,5
2715,11
2716,5
2717,4
2718,9
2719,2
2720,9
2721,14
2722,5
2723,15
2724,12
2725,12
2726,5
2727,24
2728,4
2729,6
2730,11
2731,3
2732,6
2733,11
2734,31
2735,15
2736,23
2737,7
2738,19
2739,14
2740,4
2741,10
2742,11
2743,8
2744,6
2745,24
2746,13
2747,10
2748,1
2749,8
2750,22
2751,11
2752,30
2753,10
2754,11
2755,22
2756,9
2757,6
2758,18
2759,1
2760,5
2761,15
2762,13
2763,4
2764,21
2765,4
2766,6
2767,7
2768,24
2769,11
2770,7
2771,11
2772,16
2773,10
2774,4
2775,9
2776,20
2777,33
2778,18
2779,16
2780,6
2781,9
2782,14
2783,22
2784,2
2785,3
2786,22
2787,21
2788,13
2789,22
2790,4
2791,10
2792,30
2793,9
2794,12
2795,23
2796,5
2797,1
2798,7
2799,15
2800,17
2801,22
2802,6
2803,9
2804,6
2805,31
2806,5
2807,2
2808,4
2809,6
2810,16
2811,20
2812,9
2813,9
2814,19
2815,3
2816,11
2817,8
2818,20
2819,1
2820,15
2821,10
2822,12
2823,4
2824,16
2825,2
2826,23
2827,17
2828,9
2829,21
2830,13
2831,20
2832,6
2833,24
2834,3
2835,18
2836,22
2837,2
2838,1
2839,2
2840,16
2841,10
2842,13
2843,4
2844,21
2845,30
2846,5
2847,13
2848,46
2849,20
2850,7
2851,4
2852,4
2853,9
2854,1
2855,6
2856,15
2857,2
2858,7
2859,9
2860,11
2861,10
2862,3
2863,9
2864,40
2865,10
2866,7
2867,18
2868,6
2869,19
2870,2
2871,17
2872,15
2873,13
2874,14
2875,3
2876,5
2877,16
2878,1
2879,10
2880,21
2881,14
2882,4
2883,16
2884,4
2885,15
2886,10
2887,3
2888,21
2889,3
2890,8
2891,17
2892,4
2893,1
2894,5
2895,12
2896,22
2897,7
2898,8
2899,8
2900,4
2901,7
2902,12
2903,4
2904,8
2905,8
2906,1
2907,6
2908,3
2909,2
2910,16
2911,8
2912,8
2913,3
2914,11
2915,2
2916,13
2917,5
2918,13
2919,12
2920,4
2921,3
2922,2
2923,16
2924,2
2925,5
2926,4
2927,29
2928,1
2929,3
2930,18
2931,3
2932,9
2933,8
2934,12
2935,14
2936,6
2937,3
2938,16
2939,2
2940,19
2941,4
2942,1
2943,29
2944,3
2945,9
2946,27
2947,27
2948,18
2949,6
2950,4
2951,11
2952,26
2953,26
2954,16
2955,4
2956,4
2957,10
2958,8
2959,1
2960,2
2961,11
2962,6
2963,11
2964,12
2965,5
2966,17
2967,14
2968,16
2969,20
2970,3
2971,30
2972,19
2973,7
2974,7
2975,3
2976,5
2977,6
2978,28
2979,1
2980,12
2981,20
2982,13
2983,16
2984,5
2985,18
2986,9
2987,31
2988,7
2989,6
2990,6
2991,3
2992,3
2993,5
2994,14
2995,25
2996,6
2997,3
2998,25
